proxy,host,port,protocol,latencyMs,qualityScore,checkType,lastChecked,country,anonymity,anonymitySource,supportsHttps,sourceCategory,sourceCount,consecutiveSuccesses,countrySource,residentialStatus,residentialConfidence,residentialSource,residentialCheckedAt,classificationScope,networkType,isp,asn,asnOrg,city,region,citySource,threat,reliabilityScore,reliabilitySamples,freshnessTier
78.109.34.192:8080,78.109.34.192,8080,https,8793,49,https_connect_probe,2026-09-06T19:45:31Z,RU,elite,protocol,True,github_raw,6,0,dbip,unknown,0,unknown,2026-08-31T06:53:43Z,unknown,wireless,MTS Irkutsk,13155,MTS PJSC,Irkutsk,Irkutsk Oblast,geolite2,scanner,25.342,726,fresh
79.174.63.25:8081,79.174.63.25,8081,https,12642,43,https_connect_probe,2026-09-06T20:36:23Z,RU,elite,protocol,True,github_raw,3,0,dbip,likely_residential,70,ip2proxy_lite,2026-09-05T16:01:03Z,exit,residential,JSC Ufanet,47119,JSC Ufanet,Odintsovo,Moscow Oblast,geolite2,none,22.995,829,fresh
45.133.107.234:81,45.133.107.234,81,http,6657,49,http_probe,2026-09-06T20:30:11Z,RU,anonymous,headers,True,github_raw,16,0,dbip,unknown,0,unknown,2026-08-31T09:44:47Z,unknown,residential,Art-Net LLC,216086,Art-net LLC,K'anak'erravan,Erevan,ip2proxy,none,21.742,528,fresh
45.133.107.192:81,45.133.107.192,81,https,7612,48,https_connect_probe,2026-09-06T20:11:05Z,RU,elite,protocol,True,github_raw,4,0,dbip,unknown,0,unknown,2026-08-31T09:44:47Z,unknown,residential,Art-Net LLC,216086,Art-net LLC,K'anak'erravan,Erevan,ip2proxy,none,21.643,87,fresh
91.203.8.74:8080,91.203.8.74,8080,https,9642,46,https_connect_probe,2026-09-06T21:01:40Z,RU,elite,protocol,True,api,4,1,dbip,unknown,0,unknown,2026-09-05T18:48:24Z,unknown,residential,JSC Avantel,44811,JSC Avantel,Nizhnevartovsk,Khanty-Mansiyskiy avtonomnyy okrug,ip2proxy,none,20.565,685,fresh
92.62.149.82:8080,92.62.149.82,8080,https,7481,50,https_connect_probe,2026-09-06T19:51:58Z,RU,elite,protocol,True,github_raw,22,0,dbip,unknown,0,unknown,2026-09-05T11:23:49Z,unknown,residential,JSC ER-Telecom Holding,42683,JSC ER-Telecom Holding,Orenburg,Orenburg Oblast,geolite2,none,19.138,983,fresh
176.123.169.44:1090,176.123.169.44,1090,socks5,6149,52,socks5_probe,2026-09-06T19:58:32Z,RU,elite,protocol,True,api,17,0,dbip,unknown,0,unknown,2026-09-06T13:21:42Z,unknown,hosting,,29182,JSC IOT,Moscow,Moscow,geolite2,unknown,14.52,214,fresh
185.136.185.120:8080,185.136.185.120,8080,https,10374,45,https_connect_probe,2026-09-06T20:11:19Z,RU,elite,protocol,True,github_raw,3,0,dbip,unknown,0,unknown,2026-09-05T12:47:53Z,unknown,residential,OOO L-Telecom,205495,OOO L-Telecom,Podol'sk,Moskovskaya oblast',ip2proxy,none,13.142,781,fresh
79.133.66.110:81,79.133.66.110,81,https,4027,51,https_connect_probe,2026-09-06T20:11:19Z,RU,elite,protocol,True,github_raw,2,0,dbip,unknown,0,unknown,2026-09-05T11:03:11Z,unknown,residential,MRF Centr,12389,Rostelecom,Shebekino,Belgorodskaya oblast',ip2proxy,none,12.915,860,fresh
185.187.197.228:90,185.187.197.228,90,https,6066,48,https_connect_probe,2026-09-06T20:11:19Z,RU,elite,protocol,True,github_raw,2,0,dbip,unknown,0,unknown,2026-09-03T06:44:13Z,unknown,unknown,,43170,ATES LLC,Moscow,Moscow,geolite2,unknown,12.877,180,fresh
92.49.177.213:8080,92.49.177.213,8080,https,7249,47,https_connect_probe,2026-09-06T19:58:46Z,RU,elite,protocol,True,github_raw,2,0,dbip,unknown,0,unknown,2026-09-02T20:06:34Z,unknown,residential,OJSC VolgaTelecom,12389,Rostelecom,Novotroitsk,Orenburg Oblast,geolite2,none,12.238,564,fresh
95.31.32.90:8080,95.31.32.90,8080,https,2282,58,https_fallback,2026-09-06T19:52:14Z,RU,elite,protocol,True,github_raw,4,0,dbip,likely_residential,70,ip2proxy_lite,2026-09-05T09:40:34Z,exit,residential,PJSC Vimpelcom,8402,PVimpelCom,Moscow,Moskva,ip2proxy,none,11.229,845,fresh
