proxy,host,port,protocol,latencyMs,qualityScore,checkType,lastChecked,country,anonymity,supportsHttps,sourceCategory,sourceCount,consecutiveSuccesses,countrySource,residentialStatus,residentialConfidence,residentialSource,residentialCheckedAt,classificationScope
182.160.16.163:3128,182.160.16.163,3128,socks4,2637,47,socks4,2026-07-11T20:02:18Z,ZA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
182.160.16.163:8019,182.160.16.163,8019,socks4,2637,47,socks4,2026-07-11T20:02:18Z,ZA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
182.160.16.163:8021,182.160.16.163,8021,socks4,2637,47,socks4,2026-07-11T20:02:18Z,ZA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
182.160.16.163:8046,182.160.16.163,8046,socks4,2637,47,socks4,2026-07-11T20:02:18Z,ZA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
182.160.16.163:8047,182.160.16.163,8047,socks4,2637,47,socks4,2026-07-11T20:02:19Z,ZA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
182.160.16.163:808,182.160.16.163,808,socks4,2637,47,socks4,2026-07-11T20:02:19Z,ZA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
182.160.16.234:8018,182.160.16.234,8018,socks4,2637,47,socks4,2026-07-11T20:02:19Z,ZA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
182.160.16.234:805,182.160.16.234,805,socks4,2637,47,socks4,2026-07-11T20:02:19Z,ZA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
182.160.16.163:80,182.160.16.163,80,socks4,2638,47,socks4,2026-07-11T20:02:19Z,ZA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
182.160.16.163:8045,182.160.16.163,8045,socks4,2638,47,socks4,2026-07-11T20:02:18Z,ZA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
182.160.16.234:80,182.160.16.234,80,socks4,2638,47,socks4,2026-07-11T20:02:19Z,ZA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
182.160.16.163:8013,182.160.16.163,8013,socks4,2639,47,socks4,2026-07-11T20:02:18Z,ZA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
182.160.16.234:8082,182.160.16.234,8082,socks4,2639,47,socks4,2026-07-11T20:02:19Z,ZA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
182.160.16.163:20002,182.160.16.163,20002,socks4,2640,47,socks4,2026-07-11T20:02:18Z,ZA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
182.160.16.163:8011,182.160.16.163,8011,socks4,2640,47,socks4,2026-07-11T20:02:18Z,ZA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
182.160.16.234:808,182.160.16.234,808,socks4,2640,47,socks4,2026-07-11T20:02:19Z,ZA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
182.160.16.234:8041,182.160.16.234,8041,socks4,2641,47,socks4,2026-07-11T20:02:19Z,ZA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
182.160.16.234:8019,182.160.16.234,8019,socks4,2644,47,socks4,2026-07-11T20:02:19Z,ZA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
182.160.16.234:8021,182.160.16.234,8021,socks4,2644,47,socks4,2026-07-11T20:02:19Z,ZA,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:2019,8.208.90.194,2019,socks4,2657,47,socks4,2026-07-11T20:30:17Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:8888,8.208.90.194,8888,socks4,2666,47,socks4,2026-07-11T20:30:18Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:82,8.208.90.194,82,socks4,2691,47,socks4,2026-07-11T20:30:18Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:9999,8.208.90.194,9999,socks4,2692,47,socks4,2026-07-11T20:30:18Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:1234,8.208.90.194,1234,socks4,2704,47,socks4,2026-07-11T20:30:17Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:1001,8.208.90.194,1001,socks4,2709,47,socks4,2026-07-11T20:30:17Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:81,8.208.90.194,81,socks4,2755,47,socks4,2026-07-11T20:30:18Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:8118,8.208.90.194,8118,socks4,2759,47,socks4,2026-07-11T20:30:18Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:8192,8.208.90.194,8192,socks4,2759,47,socks4,2026-07-11T20:30:18Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:8104,8.208.90.194,8104,socks4,2775,47,socks4,2026-07-11T20:30:18Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.208.90.194:80,8.208.90.194,80,socks4,2791,47,socks4,2026-07-11T20:30:18Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
206.123.156.230:4341,206.123.156.230,4341,socks5,4384,47,socks5,2026-07-11T20:03:41Z,GB,unknown,False,github_raw,5,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:5879,206.123.156.202,5879,socks5,4879,47,socks5,2026-07-11T20:03:51Z,JP,elite,False,api,1,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:4940,206.123.156.202,4940,socks5,4946,47,socks5,2026-07-11T20:03:48Z,US,elite,False,github_raw,2,1,dbip,unknown,0,unknown,,unknown
206.123.156.219:4990,206.123.156.219,4990,socks5,5156,47,socks5,2026-07-11T20:03:48Z,VN,elite,False,github_raw,2,1,dbip,unknown,0,unknown,,unknown
206.123.156.236:6835,206.123.156.236,6835,socks5,5201,47,socks5,2026-07-11T20:03:48Z,US,elite,False,github_raw,2,1,dbip,unknown,0,unknown,,unknown
206.123.156.219:10631,206.123.156.219,10631,socks5,5393,47,socks5,2026-07-11T20:03:49Z,IN,elite,False,github_raw,2,1,dbip,unknown,0,unknown,,unknown
206.123.156.228:7187,206.123.156.228,7187,socks5,5733,47,socks5,2026-07-11T20:03:47Z,US,elite,False,github_raw,3,1,dbip,unknown,0,unknown,,unknown
206.123.156.217:5943,206.123.156.217,5943,socks5,7093,47,socks5,2026-07-11T20:03:44Z,HK,elite,False,github_raw,4,1,dbip,unknown,0,unknown,,unknown
206.123.156.212:4318,206.123.156.212,4318,socks5,7428,47,socks5,2026-07-11T20:03:40Z,TW,elite,False,github_raw,5,1,dbip,unknown,0,unknown,,unknown
47.92.194.235:1234,47.92.194.235,1234,socks4,3263,46,socks4,2026-07-11T20:01:44Z,CN,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
103.134.221.52:1111,103.134.221.52,1111,https,3958,46,https_connect,2026-07-11T20:01:11Z,ID,unknown,True,github_raw,1,1,dbip,unknown,0,unknown,,unknown
206.123.156.236:16510,206.123.156.236,16510,socks5,4244,46,socks5,2026-07-11T20:03:46Z,GB,unknown,False,github_raw,3,1,dbip,unknown,0,unknown,,unknown
206.123.156.217:5949,206.123.156.217,5949,socks5,4386,46,socks5,2026-07-11T20:03:44Z,GB,unknown,False,github_raw,4,1,dbip,unknown,0,unknown,,unknown
206.123.156.233:22262,206.123.156.233,22262,socks5,4695,46,socks5,2026-07-11T20:03:43Z,GB,unknown,False,github_raw,4,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:4720,206.123.156.202,4720,socks5,4887,46,socks5,2026-07-11T20:03:44Z,GB,unknown,False,github_raw,4,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:4561,206.123.156.202,4561,socks5,5496,46,socks5,2026-07-11T20:03:40Z,GB,unknown,False,github_raw,5,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:6941,206.123.156.202,6941,socks5,5574,46,socks5,2026-07-11T20:03:41Z,GB,unknown,False,github_raw,5,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:6919,206.123.156.202,6919,socks5,5892,46,socks5,2026-07-11T20:03:48Z,US,elite,False,github_raw,2,1,dbip,unknown,0,unknown,,unknown
206.123.156.229:6085,206.123.156.229,6085,socks5,6194,46,socks5,2026-07-11T20:03:49Z,CL,elite,False,github_raw,2,1,dbip,unknown,0,unknown,,unknown
206.123.156.217:6013,206.123.156.217,6013,socks5,6422,46,socks5,2026-07-11T20:03:46Z,CL,elite,False,api,3,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:5550,206.123.156.202,5550,socks5,6871,46,socks5,2026-07-11T20:03:46Z,TW,elite,False,api,3,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:6043,206.123.156.202,6043,socks5,7643,46,socks5,2026-07-11T20:03:44Z,US,elite,False,github_raw,4,1,dbip,unknown,0,unknown,,unknown
8.148.23.202:9091,8.148.23.202,9091,socks4,3649,45,socks4,2026-07-11T20:30:12Z,CN,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
206.123.156.199:4675,206.123.156.199,4675,socks5,4595,45,socks5,2026-07-11T20:03:46Z,GB,unknown,False,api,3,1,dbip,unknown,0,unknown,,unknown
206.123.156.236:4533,206.123.156.236,4533,socks5,5424,45,socks5,2026-07-11T20:03:42Z,GB,unknown,False,github_raw,4,1,dbip,unknown,0,unknown,,unknown
206.123.156.235:8906,206.123.156.235,8906,socks5,5620,45,socks5,2026-07-11T20:03:42Z,GB,unknown,False,github_raw,5,1,dbip,unknown,0,unknown,,unknown
206.123.156.217:35602,206.123.156.217,35602,socks5,5636,45,socks5,2026-07-11T20:03:41Z,GB,unknown,False,github_raw,5,1,dbip,unknown,0,unknown,,unknown
206.123.156.217:6158,206.123.156.217,6158,socks5,5819,45,socks5,2026-07-11T20:04:03Z,VN,elite,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
206.123.156.219:4535,206.123.156.219,4535,socks5,5895,45,socks5,2026-07-11T20:03:41Z,GB,unknown,False,github_raw,5,1,dbip,unknown,0,unknown,,unknown
206.123.156.217:5958,206.123.156.217,5958,socks5,6044,45,socks5,2026-07-11T20:03:41Z,GB,unknown,False,github_raw,5,1,dbip,unknown,0,unknown,,unknown
206.123.156.209:4836,206.123.156.209,4836,socks5,6292,45,socks5,2026-07-11T20:04:02Z,US,elite,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:5316,206.123.156.202,5316,socks5,6598,45,socks5,2026-07-11T20:03:48Z,GB,elite,False,github_raw,2,1,dbip,unknown,0,unknown,,unknown
206.123.156.217:6011,206.123.156.217,6011,socks5,7893,45,socks5,2026-07-11T20:03:46Z,BT,elite,False,github_raw,3,1,dbip,unknown,0,unknown,,unknown
206.123.156.229:5009,206.123.156.229,5009,socks5,8489,45,socks5,2026-07-11T20:03:42Z,US,elite,False,github_raw,4,1,dbip,unknown,0,unknown,,unknown
206.123.156.215:27734,206.123.156.215,27734,socks5,10084,45,socks5,2026-07-11T20:03:41Z,VN,elite,False,github_raw,5,1,dbip,unknown,0,unknown,,unknown
206.123.156.209:4732,206.123.156.209,4732,socks5,5137,44,socks5,2026-07-11T20:03:46Z,GB,unknown,False,api,3,1,dbip,unknown,0,unknown,,unknown
206.123.156.199:4988,206.123.156.199,4988,socks5,5150,44,socks5,2026-07-11T20:03:46Z,GB,unknown,False,github_raw,3,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:4378,206.123.156.202,4378,socks5,5502,44,socks5,2026-07-11T20:03:46Z,GB,unknown,False,api,3,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:5921,206.123.156.202,5921,socks5,5639,44,socks5,2026-07-11T20:03:43Z,GB,unknown,False,github_raw,4,1,dbip,unknown,0,unknown,,unknown
206.123.156.235:5540,206.123.156.235,5540,socks5,6389,44,socks5,2026-07-11T20:03:50Z,GB,elite,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:5117,206.123.156.202,5117,socks5,6390,44,socks5,2026-07-11T20:03:50Z,US,elite,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:8172,206.123.156.202,8172,socks5,6774,44,socks5,2026-07-11T20:03:42Z,GB,unknown,False,github_raw,5,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:6647,206.123.156.202,6647,socks5,11628,44,socks5,2026-07-11T20:03:41Z,TW,elite,False,github_raw,5,1,dbip,unknown,0,unknown,,unknown
206.123.156.199:5136,206.123.156.199,5136,socks5,4523,43,socks5,2026-07-11T20:03:51Z,GB,unknown,False,api,1,1,dbip,unknown,0,unknown,,unknown
95.217.167.252:10818,95.217.167.252,10818,socks4,5108,43,socks4,2026-07-11T20:01:44Z,FI,unknown,False,github_raw,2,1,dbip,unknown,0,unknown,,unknown
47.237.2.245:1080,47.237.2.245,1080,socks5,5140,43,socks5,2026-07-11T20:03:50Z,SG,unknown,False,github_raw,2,1,dbip,unknown,0,unknown,,unknown
47.252.18.37:14186,47.252.18.37,14186,socks5,5325,43,socks5,2026-07-11T20:03:49Z,US,unknown,False,api,2,1,dbip,unknown,0,unknown,,unknown
206.123.156.199:4307,206.123.156.199,4307,socks5,6030,43,socks5,2026-07-11T20:03:46Z,GB,unknown,False,api,3,1,dbip,unknown,0,unknown,,unknown
206.123.156.217:5045,206.123.156.217,5045,socks5,7584,43,socks5,2026-07-11T20:03:41Z,GB,unknown,False,github_raw,5,1,dbip,unknown,0,unknown,,unknown
47.237.2.245:119,47.237.2.245,119,socks5,5135,42,socks5,2026-07-11T20:03:52Z,SG,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
8.213.222.247:106,8.213.222.247,106,socks5,5217,42,socks5,2026-07-11T20:03:51Z,TH,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
61.182.36.58:1080,61.182.36.58,1080,socks5,5330,42,socks5,2026-07-11T20:03:52Z,CN,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
206.123.156.233:4764,206.123.156.233,4764,socks5,5331,42,socks5,2026-07-11T20:04:03Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
206.123.156.229:7437,206.123.156.229,7437,socks5,6010,42,socks5,2026-07-11T20:03:49Z,GB,unknown,False,github_raw,2,1,dbip,unknown,0,unknown,,unknown
206.123.156.228:5612,206.123.156.228,5612,socks5,7527,42,socks5,2026-07-11T20:03:42Z,GB,unknown,False,github_raw,4,1,dbip,unknown,0,unknown,,unknown
206.123.156.217:19788,206.123.156.217,19788,socks5,8152,42,socks5,2026-07-11T20:03:43Z,GB,unknown,False,github_raw,4,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:4818,206.123.156.202,4818,socks5,8632,42,socks5,2026-07-11T20:03:40Z,GB,unknown,False,github_raw,5,1,dbip,unknown,0,unknown,,unknown
206.123.156.230:4544,206.123.156.230,4544,socks5,6746,41,socks5,2026-07-11T20:03:50Z,GB,unknown,False,github_raw,2,1,dbip,unknown,0,unknown,,unknown
190.97.224.97:999,190.97.224.97,999,https,7474,41,https_connect,2026-07-11T20:01:13Z,VE,unknown,True,github_raw,1,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:5205,206.123.156.202,5205,socks5,7493,41,socks5,2026-07-11T20:03:46Z,GB,unknown,False,github_raw,3,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:4354,206.123.156.202,4354,socks5,9790,41,socks5,2026-07-11T20:03:40Z,GB,unknown,False,github_raw,5,1,dbip,unknown,0,unknown,,unknown
206.123.156.202:6655,206.123.156.202,6655,socks5,6833,40,socks5,2026-07-11T20:03:51Z,GB,unknown,False,api,1,1,dbip,unknown,0,unknown,,unknown
206.123.156.215:26716,206.123.156.215,26716,socks5,6989,40,socks5,2026-07-11T20:03:51Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
206.123.156.233:4379,206.123.156.233,4379,socks5,8478,40,socks5,2026-07-11T20:03:46Z,GB,unknown,False,github_raw,3,1,dbip,unknown,0,unknown,,unknown
206.123.156.233:8536,206.123.156.233,8536,socks5,7408,39,socks5,2026-07-11T20:03:51Z,GB,unknown,False,github_raw,1,1,dbip,unknown,0,unknown,,unknown
206.123.156.228:4587,206.123.156.228,4587,socks5,8677,39,socks5,2026-07-11T20:03:49Z,GB,unknown,False,api,2,1,dbip,unknown,0,unknown,,unknown
206.123.156.230:7323,206.123.156.230,7323,socks5,10141,38,socks5,2026-07-11T20:03:49Z,GB,unknown,False,api,2,1,dbip,unknown,0,unknown,,unknown
